Client_ID,Client_Type,Client_Verification,Client_Location,Cargo_ID,Cargo_Type,Cargo_Value,Cargo_Weight,Transporter,Route,Border_Point,GPS_Location,KRA_Lock,KRA_Penalty,Incident_Type,Incident_Location,Incident_Report_Date,Cargo_Risk,Estimated_Loss
4414,Individual,1,Kigali,5414,Machinery,435051.74,4495.67,Transporter B,Nairobi-Kisumu,Busia,"(np.float64(-1.1961), np.float64(36.8765))",0,16738.87,Fraud,Warehouse,2022-08-11,High,259770.24
4415,Business,0,Nairobi,5415,Clothing,345809.49,2993.58,Transporter A,Arusha-Kampala,Malaba,"(np.float64(-1.2575), np.float64(36.8543))",0,5184.68,Accident,Warehouse,2022-10-24,High,415359.15
4416,Individual,1,Nairobi,5416,Electronics,52600.34,1414.58,Transporter C,Nairobi-Eldoret,Taveta,"(np.float64(-1.2552), np.float64(36.851))",1,12147.53,Theft,Transit,2022-12-25,Low,21885.24
4417,Individual,0,Nairobi,5417,Electronics,357314.98,2003.62,Transporter B,Nairobi-Eldoret,Taveta,"(np.float64(-1.2464), np.float64(36.9084))",0,3548.94,Accident,Transit,2022-08-01,High,374101.87
4418,Individual,1,Arusha,5418,Alcohol,264561.41,4140.73,Transporter C,Nairobi-Eldoret,Taveta,"(np.float64(-1.2162), np.float64(36.9083))",1,12860.04,Theft,Border,2022-01-17,Medium,126306.76
4419,Individual,0,Nairobi,5419,Alcohol,320027.1,3403.22,Transporter A,Arusha-Nairobi,Taveta,"(np.float64(-1.2577), np.float64(36.9178))",0,8416.22,Theft,Border,2022-10-02,High,233230.18
4420,Individual,0,Kigali,5420,Clothing,271956.19,2477.75,Transporter A,Nairobi-Eldoret,Taveta,"(np.float64(-1.2825), np.float64(36.8779))",1,3462.84,Fraud,Border,2022-06-25,Medium,120758.91
4421,Individual,1,Kampala,5421,Electronics,60160.4,3671.17,Transporter C,Nairobi-Eldoret,Namanga,"(np.float64(-1.2135), np.float64(36.8402))",0,13552.94,Accident,Warehouse,2022-01-14,Low,24657.38
4422,Individual,1,Nairobi,5422,Clothing,447884.08,3500.19,Transporter C,Arusha-Kampala,Namanga,"(np.float64(-1.2329), np.float64(36.8758))",0,2024.51,Theft,Warehouse,2022-05-12,High,343211.08
4423,Individual,1,Kampala,5423,Alcohol,461665.52,645.88,Transporter B,Nairobi-Kisumu,Malaba,"(np.float64(-1.2828), np.float64(36.8562))",1,19958.89,Theft,Transit,2022-07-07,High,270751.1
4424,Business,1,Nairobi,5424,Alcohol,259098.1,2240.33,Transporter A,Nairobi-Eldoret,Taveta,"(np.float64(-1.1925), np.float64(36.857))",0,12732.42,Theft,Transit,2022-06-20,Medium,71225.93
4425,Business,1,Kampala,5425,Electronics,447095.23,2545.82,Transporter C,Arusha-Kampala,Busia,"(np.float64(-1.2142), np.float64(36.8416))",0,12448.16,Fraud,Warehouse,2022-12-22,High,170975.06
4426,Business,1,Kampala,5426,Machinery,455260.96,1171.22,Transporter C,Nairobi-Eldoret,Namanga,"(np.float64(-1.1958), np.float64(36.8587))",1,6761.68,Accident,Warehouse,2022-03-07,High,152658.75
4427,Business,0,Kigali,5427,Electronics,413348.82,2817.15,Transporter A,Arusha-Kampala,Taveta,"(np.float64(-1.2844), np.float64(36.8473))",1,1540.75,Fraud,Transit,2022-03-02,High,444008.45
4428,Individual,1,Kampala,5428,Alcohol,493280.65,2789.71,Transporter C,Nairobi-Eldoret,Namanga,"(np.float64(-1.2506), np.float64(36.8588))",0,4597.1,Accident,Border,2022-08-14,High,307303.45
4429,Business,1,Kampala,5429,Machinery,121657.28,2938.57,Transporter C,Nairobi-Eldoret,Busia,"(np.float64(-1.1953), np.float64(36.8969))",1,17106.8,Fraud,Warehouse,2022-10-04,Medium,129334.08
4430,Business,1,Arusha,5430,Clothing,247120.32,1991.23,Transporter C,Arusha-Nairobi,Busia,"(np.float64(-1.256), np.float64(36.8265))",1,9883.54,Theft,Warehouse,2022-07-07,Medium,138867.13
4431,Business,0,Arusha,5431,Machinery,233099.3,3054.9,Transporter A,Arusha-Nairobi,Busia,"(np.float64(-1.2618), np.float64(36.8929))",1,16842.28,Accident,Warehouse,2022-05-06,Medium,90325.54
4432,Business,0,Arusha,5432,Machinery,461646.54,836.34,Transporter C,Arusha-Nairobi,Namanga,"(np.float64(-1.2646), np.float64(36.8738))",1,5709.41,Fraud,Transit,2022-01-13,High,315824.58
4433,Individual,0,Kigali,5433,Alcohol,129664.22,1985.01,Transporter A,Nairobi-Eldoret,Namanga,"(np.float64(-1.2149), np.float64(36.8835))",0,2980.51,Fraud,Transit,2022-02-16,Medium,132978.87
4434,Individual,1,Kigali,5434,Machinery,396822.41,1336.5,Transporter A,Nairobi-Eldoret,Taveta,"(np.float64(-1.2002), np.float64(36.9152))",1,40.2,Theft,Transit,2022-09-01,High,411387.53
4435,Business,0,Nairobi,5435,Electronics,124535.42,4727.79,Transporter C,Nairobi-Eldoret,Busia,"(np.float64(-1.2799), np.float64(36.8358))",0,19649.92,Fraud,Border,2022-10-29,Medium,130585.68
4436,Individual,1,Kigali,5436,Electronics,387038.1,2163.51,Transporter C,Arusha-Kampala,Busia,"(np.float64(-1.1963), np.float64(36.8609))",1,18639.0,Fraud,Border,2022-05-04,High,270369.03
4437,Individual,0,Kigali,5437,Electronics,377283.94,379.68,Transporter A,Arusha-Kampala,Namanga,"(np.float64(-1.2516), np.float64(36.9022))",0,12208.72,Theft,Border,2022-08-08,High,233163.71
4438,Business,0,Kampala,5438,Electronics,311863.19,845.91,Transporter B,Nairobi-Kisumu,Busia,"(np.float64(-1.2064), np.float64(36.8374))",1,5966.8,Accident,Warehouse,2022-01-18,High,249680.2
4439,Individual,1,Nairobi,5439,Clothing,164064.58,2933.46,Transporter B,Nairobi-Eldoret,Busia,"(np.float64(-1.2897), np.float64(36.8301))",0,6220.14,Accident,Border,2022-07-06,Medium,64510.3
4440,Business,0,Kigali,5440,Machinery,400751.63,4163.57,Transporter B,Nairobi-Eldoret,Malaba,"(np.float64(-1.2075), np.float64(36.8873))",0,15980.84,Fraud,Border,2022-10-15,High,217281.45
4441,Individual,1,Kampala,5441,Electronics,441893.83,3368.59,Transporter A,Nairobi-Eldoret,Busia,"(np.float64(-1.2326), np.float64(36.8245))",0,12823.33,Fraud,Border,2022-04-06,High,397195.88
4442,Business,0,Kampala,5442,Electronics,63372.08,4405.35,Transporter B,Arusha-Kampala,Malaba,"(np.float64(-1.2061), np.float64(36.853))",0,9752.05,Accident,Transit,2022-10-22,Low,25890.36
4443,Individual,1,Arusha,5443,Electronics,409697.07,3119.25,Transporter C,Nairobi-Kisumu,Taveta,"(np.float64(-1.2322), np.float64(36.906))",0,17705.12,Accident,Transit,2022-04-13,High,311778.83
4444,Business,1,Arusha,5444,Clothing,236529.65,2238.11,Transporter C,Arusha-Nairobi,Malaba,"(np.float64(-1.2658), np.float64(36.8428))",1,6592.11,Theft,Transit,2022-09-22,Medium,58875.97
4445,Business,0,Nairobi,5445,Alcohol,279176.93,3425.51,Transporter B,Nairobi-Kisumu,Namanga,"(np.float64(-1.2678), np.float64(36.8968))",1,2313.25,Theft,Border,2022-07-14,Medium,117201.4
4446,Business,1,Nairobi,5446,Alcohol,64280.17,4087.4,Transporter C,Arusha-Nairobi,Busia,"(np.float64(-1.2363), np.float64(36.8234))",0,3857.94,Theft,Warehouse,2022-05-31,Low,48681.87
4447,Individual,1,Arusha,5447,Machinery,92084.06,4438.34,Transporter B,Nairobi-Kisumu,Namanga,"(np.float64(-1.2824), np.float64(36.9211))",1,9809.84,Accident,Transit,2022-02-14,Low,49797.38
4448,Business,1,Kampala,5448,Electronics,185316.88,645.26,Transporter B,Arusha-Kampala,Taveta,"(np.float64(-1.2627), np.float64(36.8943))",0,11734.05,Theft,Transit,2022-05-18,Medium,102190.65
4449,Individual,0,Kampala,5449,Clothing,303161.75,3925.25,Transporter C,Arusha-Nairobi,Taveta,"(np.float64(-1.2672), np.float64(36.9142))",1,14181.16,Theft,Border,2022-02-14,High,179300.22
4450,Individual,0,Kigali,5450,Machinery,440410.15,4125.74,Transporter B,Arusha-Nairobi,Taveta,"(np.float64(-1.2683), np.float64(36.8985))",0,18169.82,Theft,Transit,2022-09-10,High,340720.39
4451,Individual,1,Nairobi,5451,Machinery,439338.88,248.15,Transporter C,Arusha-Kampala,Taveta,"(np.float64(-1.194), np.float64(36.8292))",0,7666.6,Theft,Warehouse,2022-10-12,High,401938.88
4452,Individual,0,Nairobi,5452,Clothing,481096.02,1165.26,Transporter C,Nairobi-Eldoret,Namanga,"(np.float64(-1.2634), np.float64(36.9179))",0,14465.73,Theft,Transit,2022-03-27,High,497840.64
4453,Individual,0,Nairobi,5453,Machinery,53222.58,3723.64,Transporter C,Nairobi-Eldoret,Namanga,"(np.float64(-1.2322), np.float64(36.8613))",1,9570.05,Theft,Warehouse,2022-09-21,Low,41971.1
4454,Individual,0,Arusha,5454,Machinery,235724.96,1100.06,Transporter C,Nairobi-Kisumu,Malaba,"(np.float64(-1.2097), np.float64(36.895))",1,19198.7,Accident,Warehouse,2022-09-05,Medium,118755.96
4455,Business,0,Kigali,5455,Clothing,495167.81,2218.95,Transporter C,Arusha-Kampala,Taveta,"(np.float64(-1.2878), np.float64(36.8743))",1,3902.61,Accident,Transit,2022-06-24,High,444811.38
4456,Business,0,Kigali,5456,Alcohol,291973.1,1669.41,Transporter A,Arusha-Nairobi,Namanga,"(np.float64(-1.2687), np.float64(36.9083))",1,16371.49,Theft,Warehouse,2022-08-01,Medium,51013.38
4457,Business,1,Nairobi,5457,Alcohol,188828.27,2540.09,Transporter C,Nairobi-Eldoret,Busia,"(np.float64(-1.235), np.float64(36.8265))",1,3336.39,Accident,Transit,2022-05-02,Medium,115622.02
4458,Individual,1,Kampala,5458,Electronics,417742.34,4932.15,Transporter A,Arusha-Kampala,Taveta,"(np.float64(-1.2598), np.float64(36.8368))",1,10650.68,Theft,Transit,2022-07-07,High,365960.52
4459,Individual,1,Kampala,5459,Machinery,269922.94,1834.81,Transporter C,Nairobi-Kisumu,Busia,"(np.float64(-1.2767), np.float64(36.8428))",1,19425.53,Fraud,Border,2022-09-17,Medium,136365.85
4460,Individual,1,Kigali,5460,Alcohol,254297.83,2848.63,Transporter C,Arusha-Kampala,Busia,"(np.float64(-1.2561), np.float64(36.891))",0,7512.81,Fraud,Border,2022-01-20,Medium,107095.23
4461,Business,0,Arusha,5461,Clothing,362176.14,3962.71,Transporter B,Arusha-Nairobi,Busia,"(np.float64(-1.2562), np.float64(36.8446))",1,15748.74,Fraud,Border,2022-10-03,High,494681.22
4462,Individual,1,Kigali,5462,Electronics,96966.03,1339.54,Transporter B,Arusha-Kampala,Taveta,"(np.float64(-1.2545), np.float64(36.9056))",1,6720.52,Fraud,Warehouse,2022-04-08,Low,43318.22
4463,Individual,1,Kampala,5463,Clothing,223316.39,4207.14,Transporter A,Nairobi-Eldoret,Taveta,"(np.float64(-1.273), np.float64(36.891))",0,14603.22,Accident,Transit,2022-04-17,Medium,88605.49
4464,Business,0,Kigali,5464,Electronics,316564.28,4470.26,Transporter B,Arusha-Kampala,Namanga,"(np.float64(-1.2465), np.float64(36.8561))",0,15863.54,Accident,Transit,2022-06-16,High,458068.51
4465,Individual,1,Kampala,5465,Clothing,363232.02,2981.03,Transporter C,Arusha-Kampala,Taveta,"(np.float64(-1.2136), np.float64(36.9015))",1,19569.39,Theft,Warehouse,2022-05-13,High,465591.78
4466,Individual,1,Kampala,5466,Alcohol,65608.81,188.43,Transporter A,Arusha-Nairobi,Busia,"(np.float64(-1.2773), np.float64(36.9029))",0,14485.73,Accident,Border,2022-01-08,Low,29623.67
4467,Business,0,Kigali,5467,Machinery,88414.54,469.24,Transporter B,Nairobi-Kisumu,Namanga,"(np.float64(-1.2358), np.float64(36.8658))",0,13708.7,Theft,Transit,2022-08-29,Low,33015.14
4468,Individual,1,Nairobi,5468,Clothing,161247.74,3059.76,Transporter B,Nairobi-Kisumu,Namanga,"(np.float64(-1.2879), np.float64(36.9064))",0,17195.19,Fraud,Warehouse,2022-03-03,Medium,99678.86
4469,Business,1,Kigali,5469,Electronics,266098.23,2782.71,Transporter C,Arusha-Kampala,Busia,"(np.float64(-1.2114), np.float64(36.9023))",0,7211.21,Accident,Warehouse,2022-12-06,Medium,142531.47
4470,Individual,1,Kigali,5470,Alcohol,286154.34,1731.97,Transporter C,Nairobi-Kisumu,Busia,"(np.float64(-1.2572), np.float64(36.874))",1,14296.1,Accident,Transit,2022-05-05,Medium,135613.39
4471,Individual,1,Kampala,5471,Alcohol,227041.86,1374.26,Transporter A,Nairobi-Eldoret,Namanga,"(np.float64(-1.23), np.float64(36.8941))",1,14157.87,Theft,Border,2022-06-20,Medium,90694.69
4472,Business,0,Kigali,5472,Alcohol,73892.07,757.82,Transporter B,Arusha-Nairobi,Busia,"(np.float64(-1.2815), np.float64(36.8399))",0,10970.45,Accident,Warehouse,2022-04-15,Low,16933.75
4473,Individual,1,Kampala,5473,Alcohol,284951.7,4365.17,Transporter A,Nairobi-Kisumu,Busia,"(np.float64(-1.1933), np.float64(36.8987))",0,12661.18,Accident,Border,2022-11-30,Medium,53386.35
4474,Business,1,Kampala,5474,Clothing,76135.19,2122.33,Transporter B,Nairobi-Kisumu,Malaba,"(np.float64(-1.2416), np.float64(36.8834))",0,14559.49,Fraud,Transit,2022-11-22,Low,46812.57
4475,Individual,0,Arusha,5475,Machinery,199438.19,1322.71,Transporter C,Arusha-Nairobi,Namanga,"(np.float64(-1.2725), np.float64(36.8621))",0,17660.06,Fraud,Border,2022-09-26,Medium,140916.71
4476,Individual,1,Kampala,5476,Electronics,332583.32,1675.34,Transporter C,Arusha-Nairobi,Taveta,"(np.float64(-1.2061), np.float64(36.866))",1,18759.53,Theft,Border,2022-09-19,High,412032.45
4477,Business,1,Nairobi,5477,Machinery,190603.98,4438.39,Transporter A,Arusha-Nairobi,Busia,"(np.float64(-1.2862), np.float64(36.8295))",1,10778.48,Accident,Transit,2022-08-16,Medium,51199.92
4478,Individual,1,Kampala,5478,Electronics,86661.04,2574.72,Transporter C,Nairobi-Kisumu,Busia,"(np.float64(-1.2465), np.float64(36.8568))",0,13591.48,Fraud,Border,2022-02-01,Low,19298.03
4479,Individual,1,Kampala,5479,Alcohol,291032.64,4265.23,Transporter A,Arusha-Nairobi,Taveta,"(np.float64(-1.2126), np.float64(36.8994))",1,10405.7,Accident,Border,2022-01-14,Medium,63324.13
4480,Business,1,Kigali,5480,Clothing,117220.14,2884.73,Transporter C,Arusha-Nairobi,Busia,"(np.float64(-1.2669), np.float64(36.8786))",0,13777.65,Theft,Border,2022-08-15,Medium,110577.15
4481,Business,1,Kigali,5481,Alcohol,462503.0,2262.28,Transporter B,Nairobi-Eldoret,Malaba,"(np.float64(-1.2546), np.float64(36.8268))",1,6631.32,Accident,Warehouse,2022-08-13,High,477666.19
4482,Individual,0,Nairobi,5482,Clothing,187499.7,1315.39,Transporter A,Nairobi-Eldoret,Taveta,"(np.float64(-1.255), np.float64(36.9114))",0,5391.9,Theft,Warehouse,2022-12-26,Medium,92343.4
4483,Individual,0,Arusha,5483,Alcohol,238736.02,1910.01,Transporter A,Nairobi-Eldoret,Taveta,"(np.float64(-1.2854), np.float64(36.8956))",1,6869.77,Fraud,Border,2022-08-10,Medium,53377.34
4484,Individual,0,Kigali,5484,Clothing,323012.19,2506.92,Transporter A,Nairobi-Eldoret,Malaba,"(np.float64(-1.2905), np.float64(36.8354))",0,4565.58,Fraud,Border,2022-02-14,High,269755.39
4485,Business,1,Kampala,5485,Alcohol,315010.89,3353.46,Transporter B,Nairobi-Eldoret,Busia,"(np.float64(-1.2054), np.float64(36.8728))",0,7075.1,Accident,Border,2022-05-18,High,328179.15
4486,Individual,0,Arusha,5486,Clothing,498504.25,3070.64,Transporter C,Nairobi-Eldoret,Taveta,"(np.float64(-1.2705), np.float64(36.9135))",1,6420.3,Accident,Warehouse,2022-12-08,High,305018.14
4487,Individual,1,Kigali,5487,Alcohol,54771.0,136.05,Transporter A,Arusha-Kampala,Taveta,"(np.float64(-1.2897), np.float64(36.8969))",1,16932.75,Theft,Transit,2022-05-23,Low,47939.15
4488,Business,1,Kampala,5488,Clothing,229741.92,592.31,Transporter C,Nairobi-Eldoret,Taveta,"(np.float64(-1.194), np.float64(36.8659))",1,12849.23,Theft,Transit,2022-10-03,Medium,68959.8
4489,Business,1,Kampala,5489,Electronics,113127.76,2077.73,Transporter B,Arusha-Kampala,Busia,"(np.float64(-1.2586), np.float64(36.8662))",0,1133.77,Fraud,Warehouse,2022-01-17,Medium,108367.97
4490,Business,1,Kigali,5490,Clothing,471638.3,1925.22,Transporter A,Nairobi-Kisumu,Malaba,"(np.float64(-1.2422), np.float64(36.8577))",0,12369.22,Accident,Warehouse,2022-11-29,High,216911.9
4491,Business,1,Arusha,5491,Clothing,484902.36,3033.5,Transporter A,Nairobi-Eldoret,Taveta,"(np.float64(-1.2657), np.float64(36.8501))",1,16762.97,Theft,Transit,2022-02-05,High,206192.49
4492,Business,1,Nairobi,5492,Machinery,199812.95,2774.55,Transporter B,Arusha-Kampala,Busia,"(np.float64(-1.2407), np.float64(36.8728))",1,517.41,Theft,Transit,2022-01-08,Medium,91840.94
4493,Individual,0,Kigali,5493,Clothing,328080.85,3841.34,Transporter C,Arusha-Nairobi,Namanga,"(np.float64(-1.284), np.float64(36.9201))",0,9457.21,Accident,Border,2022-05-03,High,340168.42
4494,Individual,1,Arusha,5494,Electronics,110948.86,4944.12,Transporter B,Nairobi-Eldoret,Taveta,"(np.float64(-1.2028), np.float64(36.8459))",1,9001.23,Fraud,Warehouse,2022-07-10,Medium,145669.34
4495,Individual,1,Kampala,5495,Electronics,447224.19,389.29,Transporter A,Arusha-Nairobi,Busia,"(np.float64(-1.2244), np.float64(36.8887))",1,19798.97,Accident,Transit,2022-03-17,High,492179.56
4496,Business,1,Arusha,5496,Alcohol,243497.27,3260.45,Transporter C,Arusha-Kampala,Namanga,"(np.float64(-1.2307), np.float64(36.83))",1,16521.74,Fraud,Transit,2022-05-21,Medium,66104.84
4497,Individual,0,Kampala,5497,Clothing,284095.46,3210.2,Transporter C,Nairobi-Kisumu,Taveta,"(np.float64(-1.2652), np.float64(36.8372))",1,5647.08,Accident,Transit,2022-12-25,Medium,76607.46
4498,Business,1,Kigali,5498,Alcohol,115017.02,4157.03,Transporter C,Arusha-Nairobi,Namanga,"(np.float64(-1.2782), np.float64(36.8832))",1,476.98,Fraud,Border,2022-10-05,Medium,124364.92
4499,Individual,1,Kampala,5499,Alcohol,435792.37,465.72,Transporter C,Arusha-Kampala,Taveta,"(np.float64(-1.2758), np.float64(36.9104))",0,7161.57,Theft,Transit,2022-07-14,High,240047.72
4500,Individual,1,Arusha,5500,Alcohol,294802.41,3483.27,Transporter B,Arusha-Nairobi,Taveta,"(np.float64(-1.2396), np.float64(36.9049))",1,1299.04,Fraud,Transit,2022-03-14,Medium,78738.72
4501,Business,1,Kampala,5501,Machinery,381817.41,4906.59,Transporter B,Arusha-Kampala,Namanga,"(np.float64(-1.2213), np.float64(36.8477))",0,11877.81,Accident,Warehouse,2022-04-25,High,379224.84
4502,Individual,1,Arusha,5502,Clothing,244708.37,1470.15,Transporter C,Arusha-Kampala,Taveta,"(np.float64(-1.2582), np.float64(36.8304))",0,17736.62,Accident,Border,2022-07-08,Medium,134614.28
4503,Business,1,Nairobi,5503,Electronics,291094.22,1642.29,Transporter B,Nairobi-Eldoret,Malaba,"(np.float64(-1.2496), np.float64(36.8225))",0,4609.76,Accident,Border,2022-10-06,Medium,96700.97
4504,Business,1,Kampala,5504,Machinery,89115.46,4175.16,Transporter A,Nairobi-Kisumu,Namanga,"(np.float64(-1.2264), np.float64(36.8875))",0,3391.84,Theft,Transit,2022-03-10,Low,40998.06
4505,Individual,0,Nairobi,5505,Machinery,300579.01,3524.77,Transporter B,Nairobi-Kisumu,Malaba,"(np.float64(-1.2196), np.float64(36.8898))",0,6679.11,Fraud,Border,2022-03-15,High,392272.91
4506,Business,1,Kigali,5506,Machinery,220149.96,1293.1,Transporter B,Arusha-Nairobi,Busia,"(np.float64(-1.2334), np.float64(36.8297))",0,1193.79,Accident,Warehouse,2022-02-16,Medium,144797.22
4507,Individual,1,Arusha,5507,Clothing,456074.5,2698.16,Transporter A,Nairobi-Kisumu,Taveta,"(np.float64(-1.2624), np.float64(36.8653))",0,15744.05,Theft,Transit,2022-03-04,High,360874.77
4508,Individual,1,Kigali,5508,Electronics,329227.52,258.29,Transporter C,Arusha-Kampala,Busia,"(np.float64(-1.2521), np.float64(36.8996))",0,19831.53,Accident,Border,2022-01-05,High,237978.55
4509,Business,1,Kigali,5509,Machinery,173328.92,2214.7,Transporter B,Arusha-Nairobi,Malaba,"(np.float64(-1.2036), np.float64(36.9169))",1,11772.28,Theft,Transit,2022-02-11,Medium,70159.39
4510,Individual,1,Kampala,5510,Electronics,116954.41,1345.38,Transporter C,Nairobi-Kisumu,Busia,"(np.float64(-1.2121), np.float64(36.8492))",1,1202.87,Theft,Transit,2022-02-09,Medium,135252.46
4511,Individual,1,Kigali,5511,Electronics,359432.97,4610.64,Transporter B,Arusha-Kampala,Busia,"(np.float64(-1.1949), np.float64(36.8615))",0,13699.87,Fraud,Transit,2022-01-13,High,243258.99
4512,Business,0,Kigali,5512,Machinery,393238.49,263.37,Transporter B,Nairobi-Kisumu,Busia,"(np.float64(-1.2375), np.float64(36.8645))",1,15490.31,Theft,Border,2022-03-22,High,290983.39
4513,Individual,1,Nairobi,5513,Clothing,184029.48,4234.21,Transporter C,Arusha-Kampala,Namanga,"(np.float64(-1.2587), np.float64(36.827))",0,5250.07,Fraud,Border,2022-09-28,Medium,85899.19
4514,Individual,0,Arusha,5514,Machinery,356305.45,4810.71,Transporter C,Nairobi-Eldoret,Taveta,"(np.float64(-1.2619), np.float64(36.8488))",1,6954.35,Accident,Warehouse,2022-09-24,High,274750.42
4515,Individual,1,Kampala,5515,Electronics,494780.89,2934.04,Transporter A,Arusha-Kampala,Malaba,"(np.float64(-1.241), np.float64(36.9144))",1,2676.04,Theft,Transit,2022-05-11,High,262226.89
4516,Business,0,Arusha,5516,Clothing,260600.14,842.29,Transporter C,Arusha-Kampala,Busia,"(np.float64(-1.2684), np.float64(36.8809))",0,13483.35,Accident,Warehouse,2022-08-17,Medium,100091.9
4517,Business,0,Arusha,5517,Clothing,153324.91,1181.74,Transporter A,Nairobi-Eldoret,Malaba,"(np.float64(-1.2576), np.float64(36.893))",1,142.68,Accident,Transit,2022-12-17,Medium,70640.46
4518,Individual,1,Kampala,5518,Electronics,186548.25,1759.93,Transporter C,Nairobi-Eldoret,Namanga,"(np.float64(-1.217), np.float64(36.8371))",0,4448.39,Accident,Border,2022-11-30,Medium,123279.37
4519,Business,0,Kigali,5519,Alcohol,74320.14,1484.23,Transporter B,Nairobi-Eldoret,Malaba,"(np.float64(-1.2251), np.float64(36.8977))",1,14966.73,Theft,Transit,2022-02-02,Low,40669.31
4520,Individual,1,Arusha,5520,Clothing,448438.41,4697.32,Transporter C,Arusha-Nairobi,Taveta,"(np.float64(-1.1974), np.float64(36.8375))",1,16441.56,Fraud,Border,2022-12-15,High,169885.24
4521,Business,0,Nairobi,5521,Alcohol,202343.01,4515.12,Transporter B,Nairobi-Kisumu,Namanga,"(np.float64(-1.1979), np.float64(36.8927))",0,19923.63,Theft,Border,2022-06-28,Medium,117091.78
